client_id,age,segment,region,anciennete_mois
47228,27,Low-Value,Île-de-France,49
47229,31,Churner,PACA,31
47230,29,Low-Value,Occitanie,103
47231,43,Standard,Nouvelle-Aquitaine,43
47232,38,Churner,Auvergne-Rhône-Alpes,7
47233,24,Standard,Auvergne-Rhône-Alpes,110
47234,49,Churner,Île-de-France,25
47235,21,Standard,Île-de-France,106
47236,18,Standard,Île-de-France,40
47237,35,Standard,Auvergne-Rhône-Alpes,119
47238,34,Premium,Île-de-France,47
47239,38,Low-Value,Île-de-France,50
47240,23,Low-Value,Auvergne-Rhône-Alpes,16
47241,48,Churner,Île-de-France,17
47242,58,Low-Value,PACA,81
47243,37,Standard,Île-de-France,101
47244,41,Standard,Île-de-France,10
47245,18,Standard,Hauts-de-France,35
47246,32,Standard,Autres,64
47247,29,Standard,Autres,68
47248,27,Low-Value,Occitanie,7
47249,30,Premium,Auvergne-Rhône-Alpes,107
47250,31,Low-Value,Île-de-France,58
47251,20,Standard,Auvergne-Rhône-Alpes,95
47252,32,Low-Value,Île-de-France,110
47253,25,Low-Value,Occitanie,70
47254,47,Churner,Autres,104
47255,41,Premium,Hauts-de-France,17
47256,41,Low-Value,Occitanie,112
47257,49,Premium,Auvergne-Rhône-Alpes,93
47258,28,Premium,Nouvelle-Aquitaine,87
47259,41,Churner,Autres,42
47260,50,Churner,PACA,82
47261,27,Standard,Île-de-France,68
47262,18,Premium,Île-de-France,11
47263,29,Low-Value,Nouvelle-Aquitaine,75
47264,49,Low-Value,Grand Est,13
47265,26,Standard,Autres,79
47266,32,Churner,Auvergne-Rhône-Alpes,18
47267,28,Low-Value,Île-de-France,25
47268,35,Standard,Île-de-France,57
47269,25,Standard,Île-de-France,9
47270,20,Standard,Île-de-France,101
47271,32,Low-Value,Île-de-France,12
47272,34,Standard,Nouvelle-Aquitaine,58
47273,51,Low-Value,PACA,107
47274,38,Standard,Auvergne-Rhône-Alpes,30
47275,23,Premium,Nouvelle-Aquitaine,32
47276,29,Low-Value,Autres,102
47277,46,Standard,Autres,112
47278,32,Low-Value,Auvergne-Rhône-Alpes,110
47279,24,Standard,PACA,38
47280,38,Standard,Île-de-France,61
47281,28,Standard,Occitanie,111
47282,43,Standard,Occitanie,114
47283,42,Standard,Occitanie,47
47284,24,Standard,Île-de-France,59
47285,59,Premium,Hauts-de-France,3
47286,36,Premium,Île-de-France,112
47287,18,Churner,Autres,113
47288,42,Premium,Île-de-France,56
47289,18,Standard,Hauts-de-France,99
47290,50,Low-Value,Auvergne-Rhône-Alpes,52
47291,38,Premium,Auvergne-Rhône-Alpes,49
47292,36,Low-Value,Auvergne-Rhône-Alpes,97
47293,36,Standard,Auvergne-Rhône-Alpes,12
47294,44,Standard,Île-de-France,85
47295,31,Premium,Grand Est,90
47296,36,Low-Value,Hauts-de-France,21
47297,38,Standard,PACA,67
47298,18,Standard,Île-de-France,105
47299,44,Standard,Île-de-France,30
47300,46,Low-Value,Auvergne-Rhône-Alpes,89
47301,42,Premium,Hauts-de-France,75
47302,41,Churner,Autres,59
47303,56,Premium,Auvergne-Rhône-Alpes,98
47304,36,Premium,Autres,61
47305,36,Standard,Autres,39
47306,29,Premium,Île-de-France,30
47307,18,Standard,PACA,43
47308,42,Churner,Auvergne-Rhône-Alpes,95
47309,30,Standard,Occitanie,105
47310,18,Premium,Nouvelle-Aquitaine,86
47311,36,Standard,Autres,92
47312,35,Standard,Île-de-France,113
47313,34,Standard,Hauts-de-France,32
47314,38,Low-Value,Île-de-France,71
47315,18,Low-Value,Grand Est,1
47316,48,Standard,Autres,115
47317,42,Low-Value,Île-de-France,39
47318,51,Standard,Auvergne-Rhône-Alpes,69
47319,30,Low-Value,Occitanie,91
47320,42,Standard,Île-de-France,8
47321,18,Premium,Nouvelle-Aquitaine,9
47322,26,Standard,Occitanie,33
47323,20,Standard,Autres,107
47324,40,Churner,Auvergne-Rhône-Alpes,106
47325,23,Low-Value,Île-de-France,92
47326,31,Low-Value,Occitanie,87
47327,36,Standard,Grand Est,79
47328,32,Premium,Occitanie,64
47329,21,Premium,Autres,43
47330,56,Standard,Île-de-France,96
47331,38,Low-Value,Autres,19
47332,56,Standard,Occitanie,31
47333,24,Standard,Auvergne-Rhône-Alpes,27
47334,32,Premium,Île-de-France,67
47335,38,Low-Value,Île-de-France,70
47336,55,Standard,Hauts-de-France,105
47337,56,Standard,Autres,88
47338,31,Standard,PACA,14
47339,28,Churner,PACA,72
47340,36,Churner,Île-de-France,26
47341,51,Standard,Auvergne-Rhône-Alpes,89
47342,38,Low-Value,Grand Est,48
47343,40,Standard,Nouvelle-Aquitaine,115
47344,51,Standard,Île-de-France,85
47345,49,Premium,Île-de-France,102
47346,49,Low-Value,Autres,89
47347,45,Standard,Grand Est,91
47348,54,Standard,Île-de-France,60
47349,23,Premium,Île-de-France,76
47350,64,Premium,Autres,82
47351,50,Low-Value,Auvergne-Rhône-Alpes,79
47352,36,Standard,Île-de-France,103
47353,51,Standard,Nouvelle-Aquitaine,113
47354,33,Standard,Nouvelle-Aquitaine,15
47355,43,Premium,Autres,116
47356,45,Premium,Hauts-de-France,26
47357,48,Premium,Nouvelle-Aquitaine,39
47358,32,Low-Value,Auvergne-Rhône-Alpes,18
47359,48,Churner,Occitanie,42
47360,32,Standard,Occitanie,24
47361,46,Low-Value,Hauts-de-France,20
47362,37,Standard,Occitanie,117
47363,18,Low-Value,Autres,106
47364,29,Low-Value,Île-de-France,102
47365,48,Standard,Occitanie,81
47366,34,Low-Value,Grand Est,114
47367,52,Premium,Île-de-France,65
47368,23,Standard,Île-de-France,65
47369,46,Premium,Île-de-France,109
47370,37,Premium,Autres,6
47371,35,Standard,Grand Est,91
47372,23,Churner,Île-de-France,89
47373,40,Premium,Hauts-de-France,40
47374,25,Standard,Occitanie,30
47375,30,Low-Value,Île-de-France,80
47376,36,Standard,Nouvelle-Aquitaine,109
47377,33,Standard,Île-de-France,62
47378,50,Churner,Île-de-France,25
47379,18,Low-Value,Auvergne-Rhône-Alpes,2
47380,35,Low-Value,Autres,118
47381,33,Premium,Occitanie,26
47382,37,Low-Value,Île-de-France,15
47383,31,Standard,Île-de-France,95
47384,50,Premium,Île-de-France,56
47385,34,Low-Value,Île-de-France,72
47386,39,Churner,Île-de-France,106
47387,48,Standard,Île-de-France,6
47388,38,Low-Value,Île-de-France,21
47389,22,Premium,PACA,61
47390,32,Standard,Auvergne-Rhône-Alpes,99
47391,36,Standard,Hauts-de-France,54
47392,18,Premium,Auvergne-Rhône-Alpes,62
47393,29,Standard,Nouvelle-Aquitaine,101
47394,37,Standard,Occitanie,76
47395,62,Premium,Île-de-France,92
47396,42,Standard,Île-de-France,79
47397,39,Standard,Autres,118
47398,58,Premium,Grand Est,118
47399,45,Low-Value,Autres,24
47400,46,Standard,Île-de-France,79
47401,33,Standard,Occitanie,71
47402,22,Standard,Île-de-France,35
47403,41,Churner,Grand Est,51
47404,59,Premium,Occitanie,5
47405,56,Premium,Île-de-France,84
47406,45,Standard,Île-de-France,18
47407,29,Churner,Hauts-de-France,57
47408,19,Low-Value,Autres,46
47409,28,Low-Value,Auvergne-Rhône-Alpes,9
47410,40,Low-Value,Nouvelle-Aquitaine,33
47411,32,Premium,PACA,116
47412,50,Standard,Occitanie,76
47413,20,Standard,Occitanie,7
47414,36,Premium,Île-de-France,82
47415,28,Standard,Île-de-France,88
47416,49,Standard,Nouvelle-Aquitaine,8
47417,44,Low-Value,Occitanie,23
47418,28,Premium,PACA,40
47419,48,Low-Value,Île-de-France,82
47420,18,Standard,Île-de-France,46
47421,18,Standard,Île-de-France,67
47422,27,Premium,Occitanie,56
47423,18,Low-Value,Auvergne-Rhône-Alpes,25
47424,36,Low-Value,Hauts-de-France,117
47425,37,Low-Value,Autres,13
47426,33,Premium,Hauts-de-France,73
47427,44,Churner,Autres,102
47428,29,Standard,Hauts-de-France,95
47429,22,Standard,Occitanie,62
47430,28,Standard,Occitanie,53
47431,23,Standard,Nouvelle-Aquitaine,108
47432,30,Standard,Île-de-France,108
47433,45,Standard,Nouvelle-Aquitaine,22
47434,18,Premium,PACA,83
47435,33,Standard,Occitanie,66
47436,49,Low-Value,Auvergne-Rhône-Alpes,57
47437,50,Standard,Autres,81
47438,29,Low-Value,Île-de-France,75
47439,64,Low-Value,Île-de-France,52
47440,25,Low-Value,Autres,86
47441,35,Low-Value,Île-de-France,47
47442,23,Standard,Occitanie,85
47443,43,Standard,Autres,6
47444,71,Standard,Hauts-de-France,114
47445,60,Churner,Nouvelle-Aquitaine,21
47446,48,Standard,Île-de-France,93
47447,30,Churner,Île-de-France,69
47448,35,Low-Value,Hauts-de-France,9
47449,51,Low-Value,Hauts-de-France,93
47450,46,Low-Value,Occitanie,89
47451,38,Standard,Nouvelle-Aquitaine,15
47452,39,Premium,Auvergne-Rhône-Alpes,56
47453,50,Standard,Hauts-de-France,70
47454,53,Premium,Autres,103
47455,19,Standard,Hauts-de-France,30
47456,40,Standard,Autres,60
47457,44,Standard,PACA,21
47458,31,Premium,PACA,115
47459,53,Low-Value,Île-de-France,3
47460,34,Low-Value,Île-de-France,23
47461,53,Standard,Auvergne-Rhône-Alpes,29
47462,33,Standard,Auvergne-Rhône-Alpes,116
47463,41,Standard,Hauts-de-France,44
47464,40,Low-Value,Auvergne-Rhône-Alpes,2
47465,57,Standard,Auvergne-Rhône-Alpes,100
47466,46,Standard,Autres,50
47467,32,Standard,Occitanie,77
47468,34,Standard,Île-de-France,45
47469,34,Standard,Île-de-France,20
47470,38,Standard,PACA,4
47471,26,Standard,Nouvelle-Aquitaine,31
47472,37,Low-Value,Autres,35
47473,54,Premium,PACA,84
47474,53,Standard,Grand Est,25
47475,19,Low-Value,Île-de-France,109
47476,18,Premium,Auvergne-Rhône-Alpes,8
47477,30,Premium,Hauts-de-France,35
47478,18,Standard,Grand Est,71
47479,22,Churner,Grand Est,111
47480,42,Premium,Auvergne-Rhône-Alpes,106
47481,37,Low-Value,Occitanie,83
47482,18,Standard,Île-de-France,11
47483,52,Premium,Autres,71
47484,32,Low-Value,Île-de-France,12
47485,31,Premium,Île-de-France,8
47486,50,Standard,PACA,50
47487,42,Standard,PACA,63
47488,37,Low-Value,Auvergne-Rhône-Alpes,96
47489,32,Standard,Auvergne-Rhône-Alpes,30
47490,44,Standard,Hauts-de-France,70
47491,32,Low-Value,Île-de-France,3
47492,35,Standard,Autres,29
47493,23,Standard,Autres,44
47494,51,Standard,Auvergne-Rhône-Alpes,20
47495,56,Premium,PACA,4
47496,40,Standard,Occitanie,81
47497,32,Premium,Hauts-de-France,88
47498,49,Premium,Autres,49
47499,45,Low-Value,Auvergne-Rhône-Alpes,23
47500,32,Churner,Nouvelle-Aquitaine,88
47501,51,Premium,Grand Est,39
47502,32,Standard,Île-de-France,110
47503,22,Churner,Île-de-France,105
47504,37,Low-Value,Île-de-France,100
47505,51,Premium,Autres,44
47506,39,Premium,Occitanie,6
47507,23,Low-Value,Île-de-France,23
47508,33,Low-Value,Auvergne-Rhône-Alpes,34
47509,52,Low-Value,Grand Est,62
47510,41,Low-Value,Île-de-France,94
47511,37,Churner,Auvergne-Rhône-Alpes,26
47512,36,Standard,Autres,5
47513,50,Standard,Île-de-France,41
47514,50,Premium,Autres,100
47515,21,Premium,Auvergne-Rhône-Alpes,7
47516,49,Premium,Île-de-France,7
47517,44,Standard,Île-de-France,101
47518,57,Standard,Hauts-de-France,93
47519,37,Low-Value,Île-de-France,61
47520,51,Standard,PACA,106
47521,43,Standard,Auvergne-Rhône-Alpes,9
47522,24,Standard,Autres,101
47523,50,Churner,Île-de-France,21
47524,47,Standard,Auvergne-Rhône-Alpes,113
47525,30,Standard,Occitanie,99
47526,41,Standard,Grand Est,85
47527,63,Churner,Occitanie,110
47528,32,Low-Value,PACA,108
47529,46,Premium,Hauts-de-France,119
47530,24,Standard,Auvergne-Rhône-Alpes,86
47531,31,Standard,Auvergne-Rhône-Alpes,2
47532,47,Low-Value,Grand Est,46
47533,41,Premium,Île-de-France,54
47534,35,Standard,Autres,68
47535,58,Standard,Hauts-de-France,63
47536,26,Premium,Auvergne-Rhône-Alpes,13
47537,36,Standard,Autres,99
47538,43,Premium,Occitanie,71
47539,27,Low-Value,Hauts-de-France,98
47540,44,Premium,Île-de-France,57
47541,50,Premium,Grand Est,111
47542,36,Low-Value,Autres,34
47543,29,Standard,Île-de-France,15
47544,34,Low-Value,Île-de-France,113
47545,18,Low-Value,Auvergne-Rhône-Alpes,42
47546,50,Premium,Nouvelle-Aquitaine,31
47547,41,Premium,Autres,103
47548,35,Low-Value,Autres,15
47549,18,Standard,PACA,113
47550,51,Standard,PACA,65
47551,32,Low-Value,PACA,95
47552,44,Standard,Île-de-France,9
47553,37,Standard,Auvergne-Rhône-Alpes,79
47554,18,Standard,PACA,99
47555,53,Low-Value,Autres,10
47556,50,Standard,Autres,15
47557,47,Standard,Île-de-France,83
47558,41,Standard,Autres,91
47559,23,Standard,Autres,6
47560,48,Standard,Île-de-France,1
47561,64,Standard,Île-de-France,3
47562,39,Standard,Île-de-France,113
47563,39,Standard,Île-de-France,39
47564,24,Standard,Hauts-de-France,2
47565,18,Low-Value,Nouvelle-Aquitaine,37
47566,33,Standard,Île-de-France,109
47567,55,Churner,Grand Est,84
47568,54,Standard,Île-de-France,93
47569,37,Low-Value,PACA,92
47570,43,Standard,Autres,16
47571,23,Low-Value,Occitanie,49
47572,39,Low-Value,Grand Est,97
47573,31,Premium,Île-de-France,29
47574,38,Premium,Auvergne-Rhône-Alpes,91
47575,34,Low-Value,Hauts-de-France,8
47576,34,Low-Value,Hauts-de-France,8
47577,49,Standard,Île-de-France,101
47578,61,Standard,Autres,64
47579,35,Low-Value,Autres,42
47580,55,Standard,Île-de-France,82
47581,23,Standard,Grand Est,13
47582,36,Low-Value,Île-de-France,100
47583,22,Low-Value,Île-de-France,98
47584,34,Low-Value,Hauts-de-France,114
47585,46,Standard,Île-de-France,10
47586,51,Churner,Nouvelle-Aquitaine,48
47587,28,Premium,Auvergne-Rhône-Alpes,39
47588,43,Low-Value,Hauts-de-France,119
47589,52,Churner,Grand Est,44
47590,51,Standard,Île-de-France,62
47591,41,Standard,Île-de-France,28
47592,30,Low-Value,Autres,62
47593,29,Premium,Île-de-France,90
47594,27,Premium,Occitanie,61
47595,37,Low-Value,Occitanie,107
47596,28,Low-Value,Grand Est,114
47597,46,Churner,Île-de-France,35
47598,40,Standard,Autres,107
47599,40,Standard,Île-de-France,19
47600,18,Low-Value,Auvergne-Rhône-Alpes,95
47601,38,Premium,Île-de-France,17
47602,32,Standard,Île-de-France,117
47603,63,Low-Value,Île-de-France,78
47604,22,Low-Value,Île-de-France,32
47605,35,Standard,PACA,17
47606,42,Standard,Autres,87
47607,26,Standard,PACA,110
47608,61,Premium,Île-de-France,38
47609,61,Standard,Île-de-France,5
47610,27,Standard,PACA,112
47611,30,Standard,Auvergne-Rhône-Alpes,1
47612,63,Standard,Grand Est,6
47613,54,Standard,Île-de-France,87
47614,33,Standard,Auvergne-Rhône-Alpes,97
47615,43,Standard,Auvergne-Rhône-Alpes,17
47616,21,Standard,Auvergne-Rhône-Alpes,103
47617,64,Standard,PACA,4
47618,38,Standard,Hauts-de-France,22
47619,45,Low-Value,Autres,47
47620,26,Premium,Occitanie,38
47621,24,Standard,Grand Est,47
47622,43,Standard,Île-de-France,42
47623,60,Churner,Hauts-de-France,21
47624,31,Premium,Nouvelle-Aquitaine,13
47625,26,Standard,Grand Est,18
47626,41,Premium,Autres,44
47627,57,Premium,Île-de-France,67
47628,30,Low-Value,Île-de-France,113
47629,35,Low-Value,Occitanie,76
47630,48,Standard,Auvergne-Rhône-Alpes,95
47631,49,Low-Value,PACA,111
47632,34,Standard,Île-de-France,47
47633,51,Premium,Hauts-de-France,21
47634,44,Standard,Occitanie,37
47635,38,Low-Value,Auvergne-Rhône-Alpes,46
47636,48,Standard,Occitanie,31
47637,47,Standard,Autres,88
47638,25,Premium,Autres,70
47639,55,Standard,Autres,14
47640,42,Low-Value,Île-de-France,113
47641,54,Low-Value,Auvergne-Rhône-Alpes,21
47642,38,Low-Value,Île-de-France,22
47643,40,Premium,Île-de-France,77
47644,42,Churner,Île-de-France,9
47645,44,Premium,Autres,73
47646,56,Low-Value,Île-de-France,54
47647,43,Low-Value,Auvergne-Rhône-Alpes,14
47648,37,Standard,Île-de-France,88
47649,50,Standard,Île-de-France,31
47650,43,Premium,Grand Est,38
47651,73,Churner,Autres,69
47652,41,Premium,Auvergne-Rhône-Alpes,89
47653,52,Churner,Île-de-France,61
47654,48,Standard,Occitanie,73
47655,18,Standard,Île-de-France,43
47656,29,Low-Value,Auvergne-Rhône-Alpes,67
47657,32,Low-Value,PACA,15
47658,20,Low-Value,Île-de-France,82
47659,33,Premium,Île-de-France,103
47660,21,Standard,Île-de-France,50
47661,24,Standard,Auvergne-Rhône-Alpes,114
47662,40,Churner,Île-de-France,29
47663,61,Standard,Auvergne-Rhône-Alpes,56
47664,21,Standard,Nouvelle-Aquitaine,92
47665,23,Standard,Île-de-France,44
47666,31,Low-Value,Grand Est,81
47667,36,Premium,PACA,89
47668,19,Standard,Île-de-France,108
47669,29,Low-Value,Île-de-France,96
47670,28,Low-Value,Autres,50
47671,41,Premium,Île-de-France,111
47672,43,Low-Value,Nouvelle-Aquitaine,58
47673,36,Churner,PACA,48
47674,33,Low-Value,Autres,65
47675,29,Low-Value,Nouvelle-Aquitaine,9
47676,38,Standard,Occitanie,97
47677,26,Low-Value,Autres,83
47678,56,Standard,Auvergne-Rhône-Alpes,67
47679,20,Standard,Auvergne-Rhône-Alpes,32
47680,30,Standard,Autres,99
47681,48,Low-Value,PACA,34
47682,33,Standard,Hauts-de-France,12
47683,46,Low-Value,Île-de-France,80
47684,58,Churner,Auvergne-Rhône-Alpes,44
47685,47,Standard,Auvergne-Rhône-Alpes,101
47686,23,Churner,Autres,114
47687,24,Premium,Île-de-France,28
47688,35,Standard,Autres,41
47689,43,Churner,Autres,77
47690,52,Premium,Hauts-de-France,28
47691,28,Churner,Auvergne-Rhône-Alpes,92
47692,32,Churner,PACA,6
47693,34,Low-Value,Grand Est,83
47694,34,Standard,Île-de-France,47
47695,55,Standard,Autres,107
47696,36,Premium,Île-de-France,100
47697,39,Premium,Auvergne-Rhône-Alpes,1
47698,48,Standard,Île-de-France,103
47699,57,Low-Value,Occitanie,96
47700,37,Standard,Autres,116
47701,53,Standard,Auvergne-Rhône-Alpes,86
47702,59,Standard,Grand Est,28
47703,36,Low-Value,Nouvelle-Aquitaine,91
47704,31,Premium,Grand Est,8
47705,64,Low-Value,Autres,26
47706,51,Low-Value,Nouvelle-Aquitaine,84
47707,38,Low-Value,Auvergne-Rhône-Alpes,20
47708,45,Standard,Île-de-France,91
47709,25,Premium,Autres,39
47710,51,Low-Value,PACA,112
47711,18,Standard,Nouvelle-Aquitaine,69
47712,50,Standard,Auvergne-Rhône-Alpes,69
47713,29,Low-Value,Île-de-France,8
47714,18,Premium,Île-de-France,77
47715,18,Standard,Auvergne-Rhône-Alpes,53
47716,32,Standard,Autres,60
47717,46,Standard,Hauts-de-France,34
47718,21,Churner,Île-de-France,3
47719,23,Standard,Auvergne-Rhône-Alpes,53
47720,32,Low-Value,Île-de-France,21
47721,47,Standard,Auvergne-Rhône-Alpes,114
47722,49,Premium,Île-de-France,53
47723,39,Low-Value,Grand Est,27
47724,49,Low-Value,Île-de-France,104
47725,46,Premium,Nouvelle-Aquitaine,49
47726,32,Standard,Auvergne-Rhône-Alpes,9
47727,48,Premium,Auvergne-Rhône-Alpes,39
47728,22,Premium,Autres,96
47729,43,Low-Value,Nouvelle-Aquitaine,86
47730,24,Standard,Nouvelle-Aquitaine,105
47731,39,Premium,Auvergne-Rhône-Alpes,107
47732,52,Churner,Île-de-France,47
47733,40,Low-Value,Occitanie,73
47734,37,Premium,Auvergne-Rhône-Alpes,51
47735,40,Low-Value,Occitanie,39
47736,45,Low-Value,Hauts-de-France,8
47737,63,Standard,Grand Est,26
47738,45,Low-Value,Hauts-de-France,33
47739,31,Standard,Occitanie,87
47740,35,Premium,PACA,45
47741,27,Churner,Hauts-de-France,75
47742,23,Premium,Auvergne-Rhône-Alpes,52
47743,18,Standard,Île-de-France,46
47744,32,Premium,PACA,81
47745,21,Standard,Île-de-France,116
47746,39,Premium,Autres,104
47747,31,Premium,Hauts-de-France,14
47748,24,Low-Value,Nouvelle-Aquitaine,9
47749,18,Low-Value,Autres,68
47750,33,Low-Value,PACA,18
47751,18,Premium,Nouvelle-Aquitaine,97
47752,46,Premium,Auvergne-Rhône-Alpes,5
47753,41,Low-Value,Île-de-France,87
47754,35,Premium,Île-de-France,11
47755,55,Standard,Nouvelle-Aquitaine,35
47756,38,Standard,Île-de-France,65
47757,42,Churner,PACA,60
47758,46,Low-Value,Grand Est,11
47759,31,Standard,Île-de-France,101
47760,31,Low-Value,PACA,29
47761,38,Low-Value,Nouvelle-Aquitaine,102
47762,21,Standard,Île-de-France,97
47763,59,Premium,Auvergne-Rhône-Alpes,14
47764,39,Low-Value,Autres,113
47765,35,Low-Value,PACA,87
47766,63,Premium,Auvergne-Rhône-Alpes,111
47767,24,Standard,PACA,36
47768,56,Low-Value,Île-de-France,118
47769,47,Low-Value,Île-de-France,28
47770,51,Churner,Autres,16
47771,35,Standard,Auvergne-Rhône-Alpes,15
47772,38,Low-Value,Île-de-France,24
47773,33,Premium,Occitanie,14
47774,49,Standard,Autres,17
47775,42,Standard,PACA,82
47776,31,Premium,Nouvelle-Aquitaine,86
47777,31,Low-Value,Hauts-de-France,17
47778,37,Standard,Île-de-France,42
47779,34,Standard,Nouvelle-Aquitaine,110
47780,55,Low-Value,Grand Est,59
47781,47,Standard,Autres,19
47782,47,Standard,PACA,6
47783,40,Standard,Auvergne-Rhône-Alpes,72
47784,28,Churner,Île-de-France,8
47785,46,Premium,Auvergne-Rhône-Alpes,52
47786,18,Standard,PACA,61
47787,40,Churner,Île-de-France,41
47788,28,Churner,Auvergne-Rhône-Alpes,51
47789,27,Standard,Autres,60
47790,32,Premium,Autres,51
47791,36,Low-Value,Autres,23
47792,37,Standard,Île-de-France,51
47793,47,Standard,Autres,114
47794,35,Churner,Île-de-France,25
47795,36,Premium,PACA,69
47796,21,Standard,Île-de-France,21
47797,22,Standard,Auvergne-Rhône-Alpes,48
47798,41,Premium,Auvergne-Rhône-Alpes,16
47799,45,Low-Value,Nouvelle-Aquitaine,24
47800,34,Low-Value,Autres,110
47801,49,Standard,Hauts-de-France,92
47802,21,Standard,Île-de-France,68
47803,42,Standard,Auvergne-Rhône-Alpes,24
47804,27,Low-Value,Île-de-France,87
47805,26,Standard,Auvergne-Rhône-Alpes,13
47806,28,Standard,Auvergne-Rhône-Alpes,50
47807,37,Low-Value,Auvergne-Rhône-Alpes,7
47808,43,Standard,PACA,97
47809,42,Standard,Île-de-France,117
47810,34,Standard,Autres,25
47811,45,Churner,Nouvelle-Aquitaine,42
47812,58,Standard,Grand Est,13
47813,36,Premium,Île-de-France,5
47814,39,Low-Value,Auvergne-Rhône-Alpes,90
47815,30,Churner,Autres,40
47816,33,Premium,Occitanie,72
47817,52,Standard,Auvergne-Rhône-Alpes,74
47818,53,Standard,Autres,88
47819,35,Standard,Hauts-de-France,97
47820,43,Standard,Grand Est,67
47821,49,Low-Value,Île-de-France,111
